flight_id,time_seconds,timestamp,rpm,map_kpa,fuel_flow_lph,oil_temp_c,oil_pressure_kpa,cht_1_c,cht_2_c,cht_3_c,cht_4_c,cht_5_c,cht_6_c,egt_1_c,egt_2_c,egt_3_c,egt_4_c,egt_5_c,egt_6_c,tit_1_c,tit_2_c,altitude_m,airspeed_mps,vertical_speed_mps,ambient_temp_c,voltage_1,voltage_2,current_1,current_2,fuel_qty_l_litres,fuel_qty_r_litres,pitch_deg,roll_deg,operating_regime
FLIGHT_04,1128.0,2021-12-04 10:39:25,1046.5,49.57673496,12.41615136,80.19444444444444,230.76751679,142.89444444444442,140.42777777777778,139.26666666666668,138.36666666666667,132.9,144.1,549.7111111111111,569.2277777777778,547.0500000000001,572.0444444444445,609.1944444444445,613.6666666666666,545.15,537.0833333333334,23.65248,0.0,-0.0290068,7.0,27.7,28.7,2.6,,174.128952,172.00912128,-0.71,-0.73,TAXI
FLIGHT_04,1129.0,2021-12-04 10:39:26,1045.1,49.50900718,12.45400548,80.17222222222222,230.21593623,142.92222222222222,140.46666666666664,139.2888888888889,138.38333333333333,132.91111111111113,144.10555555555555,549.7722222222222,568.4611111111111,547.2666666666667,571.6833333333333,609.1111111111112,614.2944444444445,544.6944444444445,537.0555555555555,23.65248,0.0,-0.2582164,7.0,27.7,28.7,2.6,,174.128952,172.00912128,-0.73,-0.79,TAXI
FLIGHT_04,1130.0,2021-12-04 10:39:27,1047.0,49.61059885,12.34044312,80.13333333333334,230.21593623,142.95,140.49444444444444,139.3222222222222,138.39444444444445,132.92222222222222,144.10555555555555,549.4777777777778,568.3277777777778,547.9222222222222,571.6666666666666,610.7888888888889,612.7055555555555,544.3333333333333,537.2111111111111,23.65248,0.0,-0.343916,7.0,27.7,28.7,2.6,,174.128952,172.00912128,-0.71,-0.75,TAXI
FLIGHT_04,1131.0,2021-12-04 10:39:28,1048.8,49.47514329,12.34044312,80.1111111111111,230.62962165,142.98333333333332,140.52777777777777,139.35,138.4111111111111,132.9388888888889,144.1111111111111,549.3888888888889,569.1277777777779,547.8777777777777,570.3611111111112,610.3611111111112,612.9166666666666,544.2833333333333,537.1111111111111,23.65248,0.0,-0.122682,7.0,27.7,28.7,2.6,,174.128952,172.00912128,-0.73,-0.8,TAXI
FLIGHT_04,1132.0,2021-12-04 10:39:29,1043.4,49.67832663,12.302589,80.09444444444443,229.73330324,143.00555555555556,140.5611111111111,139.37777777777777,138.41666666666666,132.95,144.1111111111111,549.7777777777778,569.5722222222222,547.8555555555555,569.7555555555555,611.0666666666667,613.5055555555555,544.4222222222222,537.3722222222221,23.65248,0.0,-0.0798068,7.0,27.7,28.7,2.6,,174.128952,172.00912128,-0.74,-0.75,TAXI
FLIGHT_04,1133.0,2021-12-04 10:39:30,1044.7,49.64446274,12.34044312,80.08333333333333,229.18172268000004,143.0388888888889,140.59444444444443,139.40555555555557,138.42777777777778,132.95,144.11666666666667,549.5388888888889,571.15,547.2944444444445,568.7444444444444,610.5277777777778,612.4666666666667,544.6666666666666,537.1,23.65248,0.0,-0.008128,7.0,27.7,28.7,2.6,,174.128952,172.00912128,-0.75,-0.8,TAXI
FLIGHT_04,1134.0,2021-12-04 10:39:31,1046.1,49.50900718,12.37829724,80.01666666666667,229.80225081,143.05555555555554,140.62777777777777,139.43333333333334,138.4388888888889,132.96666666666664,144.12777777777777,549.1055555555555,571.0666666666667,547.4888888888889,568.1777777777778,611.15,611.5055555555556,544.5611111111111,536.8555555555556,23.65248,0.0,0.1594612,7.0,27.7,28.7,2.6,,174.128952,172.00912128,-0.73,-0.79,TAXI
FLIGHT_04,1135.0,2021-12-04 10:39:32,1043.1,49.71219052,12.37829724,79.94444444444444,228.90593240000004,143.08333333333334,140.65,139.45,138.45555555555558,132.96666666666664,144.12777777777777,549.15,571.4833333333333,547.161111111111,568.6111111111111,611.8888888888889,610.6666666666666,544.9388888888889,536.9055555555556,23.622,0.0,0.0799592,7.0,27.7,28.7,2.6,,174.128952,172.00912128,-0.74,-0.71,TAXI
FLIGHT_04,1136.0,2021-12-04 10:39:33,1036.5,50.01696552999999,12.34044312,79.86111111111111,227.32013829,143.11666666666667,140.6888888888889,139.48888888888888,138.4611111111111,132.9777777777778,144.12777777777777,549.7611111111112,572.2055555555555,547.4388888888889,568.5666666666667,612.4833333333333,610.7055555555555,545.5222222222222,537.4388888888889,23.591520000000003,0.0,-0.0918464,7.0,27.7,28.7,2.6,,174.128952,172.00912128,-0.73,-0.81,TAXI
FLIGHT_04,1137.0,2021-12-04 10:39:34,1048.2,49.50900718,12.37829724,79.78333333333335,228.83698483,143.13888888888889,140.71666666666667,139.51111111111112,138.47222222222223,132.9777777777778,144.14444444444442,549.4111111111112,572.0055555555555,546.8777777777777,568.5611111111111,611.3888888888889,610.7166666666666,545.4222222222222,536.9611111111111,23.53056,0.0,-0.0272288,7.0,27.7,28.7,2.6,,174.128952,172.00912128,-0.7,-0.82,TAXI
FLIGHT_04,1138.0,2021-12-04 10:39:35,1048.9,49.47514329,12.34044312,79.68333333333334,229.73330324,143.17222222222222,140.75,139.54444444444445,138.47777777777776,132.98888888888888,144.15,549.1666666666666,571.9999999999999,546.5388888888889,568.3166666666667,611.6388888888889,609.4555555555555,545.4222222222222,536.7222222222222,23.4696,0.0,-0.0362712,7.0,27.7,28.7,2.6,,174.128952,172.00912128,-0.73,-0.77,TAXI
FLIGHT_04,1139.0,2021-12-04 10:39:36,1059.2,49.13650439,12.37829724,79.61111111111111,231.73278277,143.19444444444443,140.78333333333333,139.5666666666667,138.49444444444444,132.99444444444444,144.15,548.7888888888889,571.161111111111,546.1777777777778,567.8222222222222,610.6888888888889,609.4388888888889,544.9277777777778,536.3111111111111,23.53056,0.0,-0.1319784,6.8,27.7,28.7,2.6,,174.128952,172.00912128,-0.7,-0.76,TAXI
FLIGHT_04,1140.0,2021-12-04 10:39:37,1047.0,49.54287107,12.45400548,79.54444444444445,230.69856922,143.2277777777778,140.8166666666667,139.60555555555555,138.5111111111111,132.99999999999997,144.15555555555557,549.2944444444445,571.3444444444444,546.4277777777778,568.0222222222222,611.7555555555556,610.35,544.9333333333333,536.6166666666667,23.622,0.0,-0.2312924,6.8,27.7,28.7,2.6,,174.128952,172.00912128,-0.78,-0.64,TAXI
FLIGHT_04,1141.0,2021-12-04 10:39:38,1054.5,49.23809606,12.4918596,79.48333333333333,231.6638352,143.25,140.84444444444443,139.63333333333333,138.5111111111111,132.99999999999997,144.16666666666666,549.1777777777778,570.7055555555555,546.3611111111111,567.8555555555556,612.4444444444445,610.4833333333332,544.6388888888889,536.7555555555555,23.68296,0.0,-0.271272,6.8,27.7,28.7,2.6,,174.128952,172.00912128,-0.64,-0.81,TAXI
FLIGHT_04,1142.0,2021-12-04 10:39:39,1060.3,49.1026405,12.37829724,79.38888888888889,232.49120604,143.27777777777777,140.88333333333333,139.6611111111111,138.51666666666665,132.99999999999997,144.17222222222222,548.8333333333333,570.55,546.1611111111112,567.0222222222222,612.811111111111,611.4055555555556,544.5,536.3666666666667,23.68296,0.0,-0.1652524,6.8,27.7,28.7,2.6,,174.128952,171.97126716,-0.66,-0.71,TAXI
FLIGHT_04,1143.0,2021-12-04 10:39:40,1058.6,49.03491272,12.37829724,79.33888888888889,232.69804875,143.3111111111111,140.90555555555554,139.6888888888889,138.5388888888889,132.99444444444444,144.17777777777778,548.9833333333333,570.8777777777777,546.6611111111112,566.25,614.9,611.2,544.1555555555556,536.6222222222221,23.65248,0.0,-0.026162,6.8,27.7,28.7,2.6,,174.128952,171.93341304,-0.68,-0.75,TAXI
FLIGHT_04,1144.0,2021-12-04 10:39:41,1048.0,49.37355162,12.45400548,79.3,231.18120221,143.33333333333334,140.94444444444443,139.71666666666667,138.5388888888889,132.99444444444444,144.17777777777778,548.2777777777777,571.2277777777778,546.8333333333333,567.0611111111111,615.2333333333333,611.6166666666667,544.4722222222222,536.5666666666667,23.50008,0.0,0.1044956,6.8,27.7,28.7,2.6,,174.128952,171.89555891999998,-0.67,-0.77,TAXI
FLIGHT_04,1145.0,2021-12-04 10:39:42,1059.6,49.1026405,12.41615136,79.27777777777777,232.07752062,143.36111111111111,140.97222222222223,139.75,138.54999999999998,132.99444444444444,144.1888888888889,548.6944444444445,571.1333333333333,547.2388888888888,566.9111111111112,616.0833333333334,611.5166666666667,544.2722222222222,536.9055555555556,23.50008,0.0,0.0896619999999999,6.8,27.7,28.7,2.6,,174.128952,171.8577048,-0.66,-0.71,TAXI
FLIGHT_04,1146.0,2021-12-04 10:39:43,1061.5,49.03491272,12.45400548,79.22777777777779,233.59436716,143.38888888888889,141.01666666666665,139.7722222222222,138.55555555555554,132.99444444444444,144.2,548.9666666666667,571.6666666666666,547.4055555555556,567.15,615.7388888888888,613.3111111111111,544.8222222222222,536.9499999999999,23.50008,0.0,-0.1406652,6.8,27.7,28.7,2.6,,174.09109788,171.8577048,-0.67,-0.77,TAXI
FLIGHT_04,1147.0,2021-12-04 10:39:44,1067.9,48.83172938,12.52971372,79.19444444444444,234.00805258,143.41666666666666,141.04444444444445,139.79444444444445,138.57222222222222,132.98333333333332,144.20555555555555,549.2777777777778,571.9,546.5888888888888,567.35,613.9888888888889,614.0333333333333,545.3833333333333,536.5833333333334,23.56104,0.0,0.079502,6.8,27.7,28.7,2.6,,174.05324376,171.8577048,-0.68,-0.8,TAXI
FLIGHT_04,1148.0,2021-12-04 10:39:45,1055.8,49.23809606,12.4918596,79.16111111111111,232.28436333,143.45,141.07777777777778,139.83333333333331,138.57777777777778,132.98333333333332,144.2,549.8611111111111,570.7111111111111,546.9722222222222,566.1944444444445,613.7055555555556,611.8722222222221,544.1611111111112,536.8388888888888,23.591520000000003,0.0,0.1448816,6.8,27.7,28.7,2.6,,174.01538964,171.81985068,-0.66,-0.73,TAXI
FLIGHT_04,1149.0,2021-12-04 10:39:46,1061.9,49.00104883,12.41615136,79.14444444444445,233.45647202,143.47222222222223,141.11666666666665,139.85555555555555,138.57777777777778,132.97222222222223,144.2,549.8388888888888,570.7444444444444,547.5166666666667,566.2388888888889,614.4999999999999,611.8611111111111,543.9277777777778,537.3277777777778,23.68296,0.0,0.595884,6.8,27.7,28.7,2.6,,174.05324376,171.81985068,-0.68,-0.75,TAXI
FLIGHT_04,1150.0,2021-12-04 10:39:47,1063.8,48.93332105,12.41615136,79.13333333333333,233.66331473,143.49444444444444,141.14444444444445,139.87777777777777,138.58888888888887,132.97222222222223,144.2,550.2388888888888,570.3388888888888,547.8666666666667,566.2444444444444,615.0444444444444,611.5277777777777,543.8055555555555,537.4444444444445,23.68296,0.0,0.2271776,6.8,27.7,28.7,2.6,,174.05324376,171.78199656,-0.69,-0.74,TAXI
FLIGHT_04,1151.0,2021-12-04 10:39:48,1057.2,49.1026405,12.45400548,79.08333333333333,232.69804875,143.5277777777778,141.17222222222222,139.90555555555554,138.6,132.9611111111111,144.2,550.6555555555556,571.9833333333332,547.3611111111111,566.6555555555556,614.95,611.7277777777778,544.6777777777777,537.5277777777777,23.71344,0.0,0.042672,6.8,27.7,28.7,2.6,,174.05324376,171.78199656,-0.67,-0.77,TAXI
FLIGHT_04,1152.0,2021-12-04 10:39:49,1057.8,49.00104883,12.37829724,79.0111111111111,232.97383903,143.55555555555554,141.2111111111111,139.92777777777778,138.59444444444446,132.95555555555555,144.19444444444446,550.7555555555556,572.0444444444445,547.3,566.8388888888888,615.7888888888889,611.5833333333333,544.4944444444444,537.8555555555555,23.7744,0.0,-0.1233932,6.8,27.7,28.7,2.6,,174.09109788,171.78199656,-0.71,-0.79,TAXI
FLIGHT_04,1153.0,2021-12-04 10:39:50,1061.1,48.89945716,12.4918596,78.94444444444444,232.76699632,143.58333333333331,141.23333333333335,139.94444444444443,138.60555555555555,132.9333333333333,144.1888888888889,550.3444444444444,571.0444444444445,547.6722222222222,566.5388888888889,615.9388888888889,611.6,543.9333333333334,538.0444444444445,23.68296,0.0,-0.1461516,6.8,27.7,28.7,2.6,,174.05324376,171.78199656,-0.71,-0.83,TAXI
FLIGHT_04,1154.0,2021-12-04 10:39:51,1055.0,49.13650439,12.52971372,78.86666666666667,232.42225847,143.60555555555555,141.2611111111111,139.96666666666667,138.60555555555555,132.91666666666666,144.17777777777778,550.4222222222222,571.5055555555556,547.5111111111111,566.2833333333333,615.9666666666667,612.5555555555555,544.2166666666667,537.8888888888889,23.65248,0.0,-0.2243328,6.8,27.7,28.7,2.6,,174.05324376,171.78199656,-0.7,-0.78,TAXI
FLIGHT_04,1155.0,2021-12-04 10:39:52,1063.3,48.96718494,12.41615136,78.80555555555556,233.80120987,143.62777777777777,141.28333333333333,139.9888888888889,138.61111111111111,132.90555555555557,144.17777777777778,550.3444444444444,571.4166666666666,547.1277777777777,566.9833333333332,615.6222222222221,611.7277777777778,544.1222222222221,537.6555555555556,23.65248,0.0,-0.0246888,6.8,27.7,28.7,2.6,,174.09109788,171.78199656,-0.71,-0.77,TAXI
FLIGHT_04,1156.0,2021-12-04 10:39:53,1061.4,48.93332105,12.45400548,78.73888888888888,233.24962931,143.65555555555554,141.32222222222222,140.00555555555556,138.61111111111111,132.9,144.17777777777778,550.85,571.3277777777778,546.8611111111111,566.188888888889,616.9888888888888,612.1833333333334,543.8666666666667,538.0277777777778,23.591520000000003,0.0,-0.1123696,6.8,27.7,28.7,2.6,,174.09109788,171.78199656,-0.71,-0.8,TAXI
FLIGHT_04,1157.0,2021-12-04 10:39:54,1063.7,48.7640016,12.37829724,78.66111111111111,234.76647585,143.68333333333334,141.34444444444446,140.02222222222224,138.61666666666665,132.88333333333333,144.15555555555557,550.8444444444444,570.4611111111111,546.3666666666667,566.0222222222221,617.0277777777778,611.6888888888889,543.4277777777777,538.0277777777778,23.622,0.0,0.1502664,6.8,27.7,28.7,2.6,,174.128952,171.78199656,-0.71,-0.76,TAXI
FLIGHT_04,1158.0,2021-12-04 10:39:55,1053.6,49.27195995,12.37829724,78.58888888888889,232.76699632,143.70555555555555,141.36666666666665,140.03333333333333,138.61111111111111,132.87777777777777,144.14444444444442,551.0055555555555,569.9055555555555,546.8555555555556,566.5833333333333,618.7777777777777,612.0222222222222,543.2277777777778,538.3611111111111,23.591520000000003,0.0,0.1884172,6.8,27.7,28.7,2.6,,174.128952,171.78199656,-0.74,-0.78,TAXI
FLIGHT_04,1159.0,2021-12-04 10:39:56,1064.6,48.93332105,12.41615136,78.55,233.24962931,143.73333333333335,141.38888888888889,140.04444444444442,138.60555555555555,132.86666666666667,144.15,551.6444444444445,569.5055555555555,546.6888888888889,566.0777777777778,617.7555555555556,611.5777777777777,542.9611111111111,538.2444444444444,23.622,0.0,0.17526,6.8,27.7,28.7,2.6,,174.128952,171.78199656,-0.7,-0.75,TAXI
FLIGHT_04,1160.0,2021-12-04 10:39:57,1062.4,48.86559327,12.45400548,78.51666666666667,234.00805258,143.74444444444444,141.39999999999998,140.05555555555557,138.60555555555555,132.85,144.12777777777777,551.3833333333333,569.2611111111112,546.5277777777777,565.1444444444444,619.5222222222222,612.0722222222222,542.7222222222222,538.3111111111111,23.622,0.0,-0.0557784,6.8,27.7,28.7,2.6,,174.128952,171.78199656,-0.69,-0.81,TAXI
FLIGHT_04,1161.0,2021-12-04 10:39:58,1063.9,48.79786549,12.37829724,78.52222222222223,233.66331473,143.76666666666665,141.42222222222222,140.07222222222222,138.6,132.83333333333334,144.12222222222223,551.6722222222222,570.1111111111111,546.8611111111111,565.3444444444443,620.1444444444444,612.1,543.2833333333333,538.7777777777777,23.68296,0.0,0.1795272,6.8,27.7,28.7,2.6,,174.128952,171.81985068,-0.7,-0.78,TAXI
FLIGHT_04,1162.0,2021-12-04 10:39:59,1059.4,49.03491272,12.41615136,78.5111111111111,233.93910501,143.7888888888889,141.4333333333333,140.07777777777775,138.58888888888887,132.82777777777775,144.1111111111111,551.6166666666667,570.088888888889,546.7166666666667,565.0333333333333,619.6277777777777,608.5888888888888,542.6111111111111,538.45,23.68296,0.0,0.180848,6.8,27.7,28.7,2.6,,174.128952,171.81985068,-0.29,-0.88,TAXI
FLIGHT_04,1163.0,2021-12-04 10:40:00,1052.8,49.27195995,12.52971372,78.52222222222223,232.28436333,143.80555555555557,141.45555555555555,140.08333333333331,138.58888888888887,132.80555555555557,144.0888888888889,550.9333333333333,570.1055555555556,546.9555555555555,566.1166666666667,619.7388888888888,609.8222222222222,542.8333333333334,538.4277777777777,23.71344,0.0,-0.3211576,6.8,27.7,28.7,2.6,,174.128952,171.74414244,-0.56,-0.85,TAXI
FLIGHT_04,1164.0,2021-12-04 10:40:01,1053.9,49.20423217,12.4918596,78.53888888888889,231.52594006,143.82222222222222,141.4722222222222,140.09444444444446,138.57777777777778,132.8,144.07222222222222,551.0666666666666,569.6222222222221,546.7166666666667,566.6388888888889,618.4722222222222,607.6388888888889,542.4888888888889,538.2666666666667,23.71344,0.0,-0.173228,6.8,27.7,28.7,2.6,,174.128952,171.51701772,-0.7,-0.83,TAXI
FLIGHT_04,1165.0,2021-12-04 10:40:02,1054.3,49.1026405,12.37829724,78.6,231.11225464000003,143.8388888888889,141.49444444444444,140.09444444444446,138.57222222222222,132.78333333333333,144.0611111111111,551.0555555555555,569.8277777777778,546.9111111111112,566.2555555555556,618.6666666666666,608.5222222222221,542.6388888888889,538.3777777777777,23.68296,0.0,-0.1128776,6.8,27.7,28.7,2.6,,174.09109788,171.51701772,-0.77,-0.77,TAXI
FLIGHT_04,1166.0,2021-12-04 10:40:03,1057.6,49.13650439,12.41615136,78.67222222222223,232.35331090000005,143.85,141.5,140.11111111111111,138.56111111111113,132.76666666666668,144.03333333333333,551.1666666666666,570.311111111111,546.8277777777778,566.5722222222222,616.65,609.3222222222222,542.8944444444445,537.8277777777778,23.68296,0.0,0.0395224,6.8,27.7,28.7,2.6,,174.05324376,171.51701772,-0.75,-0.85,TAXI
FLIGHT_04,1167.0,2021-12-04 10:40:04,1050.9,49.37355162,12.4918596,78.73333333333333,230.56067408,143.86666666666665,141.51111111111112,140.11111111111111,138.55555555555554,132.75,144.0222222222222,551.2833333333333,571.3166666666666,547.55,568.1166666666666,615.8277777777778,611.8944444444445,543.9388888888889,538.0333333333333,23.68296,0.0,0.1947672,6.8,27.7,28.7,2.6,,174.01538964,171.44130948,-0.74,-0.87,TAXI
FLIGHT_04,1168.0,2021-12-04 10:40:05,1063.2,48.89945716,12.45400548,78.78333333333333,232.69804875,143.87222222222223,141.5222222222222,140.11111111111111,138.5388888888889,132.73888888888888,144.0,551.3777777777777,570.8611111111111,547.5055555555556,567.9277777777778,614.2166666666666,611.9333333333333,543.7388888888889,537.8277777777778,23.71344,0.0,-0.1558544,6.8,27.7,28.7,2.6,,173.97753552,171.4791636,-0.75,-0.83,TAXI
FLIGHT_04,1169.0,2021-12-04 10:40:06,1068.1,48.66240993,12.45400548,78.82222222222222,233.52541959,143.89444444444445,141.53333333333333,140.12222222222223,138.53333333333333,132.7222222222222,143.98333333333335,551.2777777777777,570.4722222222222,547.5555555555555,566.7277777777778,614.6222222222221,612.4666666666667,543.2944444444444,537.7722222222222,23.71344,0.0,-0.156972,6.8,27.7,28.7,2.6,,173.97753552,171.4791636,-0.75,-0.9,TAXI
FLIGHT_04,1170.0,2021-12-04 10:40:07,1066.3,48.73013771,12.37829724,78.83888888888889,234.28384286,143.89999999999998,141.55555555555557,140.11666666666665,138.51666666666665,132.70555555555555,143.96666666666667,551.1944444444445,569.7888888888888,547.0222222222222,566.2388888888889,614.2611111111112,612.0333333333334,542.6722222222222,537.5388888888889,23.65248,0.0,-0.1260348,6.8,27.7,28.7,2.6,,174.01538964,171.4791636,-0.74,-0.87,TAXI
FLIGHT_04,1171.0,2021-12-04 10:40:08,1060.9,49.03491272,12.41615136,78.83333333333333,233.7322623,143.90555555555554,141.55555555555557,140.12222222222223,138.50555555555556,132.68888888888887,143.94444444444446,551.1333333333333,569.8333333333334,547.0555555555555,566.5333333333333,616.1944444444445,611.6,542.7166666666667,537.8666666666667,23.68296,0.0,-0.0547116,6.8,27.7,28.7,2.6,,174.01538964,171.4791636,-0.71,-0.89,TAXI
FLIGHT_04,1172.0,2021-12-04 10:40:09,1065.4,48.7640016,12.4918596,78.8611111111111,234.14594772,143.92222222222222,141.56666666666666,140.1277777777778,138.48333333333332,132.6833333333333,143.92777777777778,551.6388888888889,569.2555555555556,547.5722222222222,565.9611111111111,615.8277777777778,611.8944444444445,542.25,537.9722222222222,23.68296,0.0,-0.1329944,6.8,27.7,28.7,2.6,,174.05324376,171.51701772,-0.71,-0.91,TAXI
FLIGHT_04,1173.0,2021-12-04 10:40:10,1061.2,49.00104883,12.4918596,78.88333333333334,233.66331473,143.92222222222222,141.57222222222222,140.1277777777778,138.47777777777776,132.66666666666666,143.89999999999998,551.7111111111111,570.4333333333333,546.9222222222222,566.0888888888888,616.311111111111,612.3222222222222,542.7222222222222,537.9333333333333,23.68296,0.0,-0.2072132,6.8,27.7,28.7,2.6,,174.09109788,171.51701772,-0.69,-0.88,TAXI
FLIGHT_04,1174.0,2021-12-04 10:40:11,1057.3,49.20423217,12.52971372,78.91111111111111,232.35331090000005,143.9333333333333,141.58333333333334,140.11666666666665,138.45555555555558,132.65555555555554,143.8777777777778,551.411111111111,571.5222222222222,546.6388888888889,565.8333333333334,614.6222222222221,614.1388888888889,543.3055555555555,537.4611111111111,23.68296,0.0,0.0027432,6.8,27.7,28.7,2.6,,174.09109788,171.51701772,-0.7,-0.92,TAXI
FLIGHT_04,1175.0,2021-12-04 10:40:12,1065.1,48.89945716,12.37829724,78.94444444444444,232.62910118,143.93888888888887,141.5888888888889,140.11111111111111,138.45,132.63888888888889,143.85555555555555,552.0611111111111,571.1388888888888,546.2833333333333,566.3055555555555,612.15,615.8111111111111,543.2277777777778,537.15,23.71344,0.0,0.0229108,6.8,27.7,28.7,2.6,,174.128952,171.55487184,-0.73,-0.88,TAXI
FLIGHT_04,1176.0,2021-12-04 10:40:13,1070.5,48.66240993,12.45400548,78.98333333333332,234.14594772,143.95000000000002,141.59444444444443,140.11111111111111,138.4388888888889,132.6277777777778,143.82777777777775,551.9111111111112,571.6166666666667,545.6666666666666,566.55,610.6611111111112,615.2666666666667,543.5888888888888,536.6722222222222,23.743920000000003,0.0,-0.0024384,6.8,27.7,28.7,2.6,,174.128952,171.55487184,-0.71,-0.9,TAXI
FLIGHT_04,1177.0,2021-12-04 10:40:14,1060.9,48.89945716,12.4918596,79.0111111111111,233.24962931,143.95555555555555,141.6,140.11111111111111,138.42222222222225,132.61111111111111,143.79999999999998,551.4055555555556,571.3555555555556,545.4222222222222,566.1777777777777,609.7666666666667,611.9277777777778,542.7,536.1555555555556,23.743920000000003,0.0,0.1106932,6.8,27.7,28.7,2.6,,174.128952,171.59272596,-0.69,-0.88,TAXI
FLIGHT_04,1178.0,2021-12-04 10:40:15,1065.3,48.83172938,12.41615136,79.06111111111112,233.18068174,143.95555555555555,141.6111111111111,140.11111111111111,138.39444444444445,132.60555555555555,143.77777777777777,551.7222222222222,570.2166666666667,545.2166666666667,566.25,608.8944444444444,609.4166666666666,541.8944444444444,535.7888888888889,23.7744,0.0,0.0473456,6.8,27.7,28.7,2.6,,174.128952,171.59272596,-0.64,-0.89,TAXI
FLIGHT_04,1179.0,2021-12-04 10:40:16,1054.5,49.27195995,12.45400548,79.1,232.00857305,143.96666666666667,141.6111111111111,140.1,138.37777777777777,132.5888888888889,143.75555555555556,552.0611111111111,570.0555555555555,545.1444444444444,566.1444444444444,609.8722222222221,612.1277777777777,541.9666666666666,536.0333333333333,23.7744,0.0,-0.0786892,6.8,27.7,28.7,2.6,,174.128952,171.63058008000002,-0.68,-0.87,TAXI
FLIGHT_04,1180.0,2021-12-04 10:40:17,1064.6,48.89945716,12.41615136,79.12777777777778,232.90489146,143.9611111111111,141.6111111111111,140.10555555555555,138.36666666666667,132.58333333333331,143.7388888888889,552.5722222222223,569.7222222222222,545.2222222222222,565.3833333333333,609.9444444444445,608.6444444444444,541.0777777777778,536.3055555555555,23.7744,0.0,-0.0122936,6.8,27.7,28.7,2.6,,174.128952,171.63058008000002,-0.65,-0.91,TAXI
FLIGHT_04,1181.0,2021-12-04 10:40:18,1061.5,48.83172938,12.52971372,79.17777777777778,233.38752445000003,143.9611111111111,141.62222222222223,140.10555555555555,138.35,132.57777777777775,143.7111111111111,552.5055555555556,570.2055555555555,545.0333333333333,565.7111111111111,609.911111111111,608.6388888888888,541.3888888888889,536.4222222222222,23.7744,0.0,-0.0760984,6.8,27.7,28.7,2.6,,174.128952,171.6684342,-0.63,-0.83,TAXI
FLIGHT_04,1182.0,2021-12-04 10:40:19,1052.3,49.33968773,12.41615136,79.2611111111111,230.83646436,143.96666666666667,141.62222222222223,140.1,138.33333333333334,132.55555555555557,143.68333333333334,552.1388888888888,570.3888888888889,545.0055555555556,566.5722222222222,611.15,609.8555555555555,541.7277777777778,536.6777777777778,23.80488,0.0,-0.0324612,6.8,27.7,28.7,2.6,,174.128952,171.6684342,-0.66,-0.79,TAXI
FLIGHT_04,1183.0,2021-12-04 10:40:20,1053.6,49.33968773,12.41615136,79.35000000000001,230.49172651,143.96666666666667,141.62222222222223,140.1,138.3166666666667,132.5388888888889,143.66666666666669,552.1944444444445,569.1222222222223,544.2888888888889,566.6055555555556,611.1388888888888,612.3833333333333,541.7333333333333,536.5555555555555,23.7744,0.0,-0.242316,6.8,27.7,28.7,2.6,,174.128952,171.70628832,-0.67,-0.92,TAXI
FLIGHT_04,1184.0,2021-12-04 10:40:21,1053.3,49.30582384,12.4918596,79.41666666666666,230.07804109,143.9722222222222,141.62222222222223,140.1,138.29999999999998,132.52777777777777,143.63888888888889,551.8277777777778,569.1222222222223,544.4222222222222,566.4388888888889,610.6166666666666,612.6111111111111,541.7333333333333,536.4166666666666,23.80488,0.0,-0.00127,6.8,27.7,28.7,2.6,,174.128952,171.70628832,-0.68,-0.83,TAXI
FLIGHT_04,1185.0,2021-12-04 10:40:22,1053.2,49.37355162,12.4918596,79.45555555555556,230.14698866000003,143.9722222222222,141.62777777777777,140.1,138.28333333333333,132.50555555555556,143.61666666666665,551.35,569.3777777777779,544.6,566.4,609.95,608.6722222222221,541.3388888888888,536.0111111111112,23.86584,0.0,-0.0590804,6.8,27.7,28.7,2.6,,174.128952,171.70628832,-0.68,-0.88,TAXI
FLIGHT_04,1186.0,2021-12-04 10:40:23,1056.8,49.27195995,12.41615136,79.49444444444444,230.69856922,143.96666666666667,141.62222222222223,140.0888888888889,138.26666666666665,132.4888888888889,143.58888888888887,551.9166666666666,568.9777777777778,545.1277777777777,566.0277777777777,611.3833333333333,608.661111111111,541.0833333333334,536.5277777777777,23.86584,0.0,-0.0217424,6.8,27.7,28.7,2.6,,174.128952,171.70628832,-0.69,-0.79,TAXI
FLIGHT_04,1187.0,2021-12-04 10:40:24,1055.4,49.20423217,12.37829724,79.52777777777779,230.49172651,143.96666666666667,141.62222222222223,140.0888888888889,138.25,132.4611111111111,143.56666666666666,551.4666666666667,569.2111111111111,544.9888888888889,566.2722222222222,611.1111111111111,608.3777777777777,541.1388888888888,536.2555555555556,23.896320000000003,0.0,-0.0329692,6.8,27.7,28.7,2.6,,174.128952,171.74414244,-0.69,-0.85,TAXI
FLIGHT_04,1188.0,2021-12-04 10:40:25,1050.2,49.37355162,12.41615136,79.57222222222221,229.25067025,143.96666666666667,141.62777777777777,140.0888888888889,138.2277777777778,132.43888888888887,143.54999999999998,551.4888888888889,569.6444444444444,545.2555555555556,566.5388888888889,611.7555555555556,608.5777777777778,541.3111111111111,536.2777777777777,23.9268,0.0,-0.0702564,6.8,27.7,28.7,2.6,,174.128952,171.74414244,-0.68,-0.79,TAXI
