time_seconds,rpm,map_kpa,fuel_flow_lph,altitude_m,ambient_temp_c,airspeed_mps,cht_1_c,cht_2_c,cht_3_c,cht_4_c,egt_1_c,egt_2_c,egt_3_c,egt_4_c,oil_temp_c,oil_pressure_kpa,flight_id,expected_fuel_flow_lph,residual_fuel_flow_lph,expected_oil_pressure_kpa,residual_oil_pressure_kpa,expected_egt_1_c,residual_egt_1_c,expected_cht_1_c,residual_cht_1_c,expected_egt_2_c,residual_egt_2_c,expected_cht_2_c,residual_cht_2_c,expected_egt_3_c,residual_egt_3_c,expected_cht_3_c,residual_cht_3_c,expected_egt_4_c,residual_egt_4_c,expected_cht_4_c,residual_cht_4_c,egt_mean_c,egt_std_c,egt_max_c,egt_min_c,egt_spread_c,egt_dev_mean_cyl1_c,egt_dev_mean_cyl2_c,egt_dev_mean_cyl3_c,egt_dev_mean_cyl4_c,cht_mean_c,cht_std_c,cht_max_c,cht_min_c,cht_spread_c,cht_dev_mean_cyl1_c,cht_dev_mean_cyl2_c,cht_dev_mean_cyl3_c,cht_dev_mean_cyl4_c,degt_dt_cyl1_cps,degt_dt_cyl2_cps,degt_dt_cyl3_cps,degt_dt_cyl4_cps,dcht_dt_cyl1_cps,dcht_dt_cyl2_cps,dcht_dt_cyl3_cps,dcht_dt_cyl4_cps,doil_temp_dt_cps,doil_press_dt_kpaps,oil_hydraulic_index,thermal_stress_ratio
2162.0,2600.0,34.933578808547914,18.165460980444912,8130.346666666667,-32.63333333333334,45.0,118.660172617417,118.660172617417,118.660172617417,118.660172617417,501.6144672128886,501.6144672128886,501.6144672128886,501.6144672128886,78.16492325583283,752.4570529807787,SIM_MALE_UAV_30KFT,110.28489525869016,-92.11943427824524,346.8384955981021,405.6185573826766,766.8057114716055,-265.1912442587169,79.86063549575458,38.799537121662425,788.9417594756121,-287.3272922627235,103.131459498807,15.52871311861,800.3396101174869,-298.7251429045984,83.40620698530681,35.253965632110194,791.1817934868133,-289.56732627392466,133.59165115321517,-14.931478535798163,501.6144672128886,0.0,501.6144672128886,501.6144672128886,0.0,0.0,0.0,0.0,0.0,118.660172617417,0.0,118.660172617417,118.660172617417,0.0,0.0,0.0,0.0,0.0,-0.14652310017040313,-0.14652310017040313,-0.14652310017040313,-0.14652310017040313,-0.094058929597864,-0.094058929597864,-0.094058929597864,-0.094058929597864,-0.0575509181147595,0.0690611017377023,0.6323744545529798,4.227319547479416
2163.0,2600.0,34.91198253841424,18.154230919975404,8134.605714285714,-32.66428571428571,45.0,118.56612736233984,118.56612736233984,118.56612736233984,118.56612736233984,501.4679555236224,501.4679555236224,501.4679555236224,501.4679555236224,78.10737410404221,752.5261119629274,SIM_MALE_UAV_30KFT,110.3660740728126,-92.2118431528372,346.9345740116463,405.5915379512811,766.691022537043,-265.2230670134206,79.79609043010461,38.77003693223523,788.8036016053545,-287.33564608173214,103.08855743253794,15.477569929801902,800.2362549183329,-298.7682993947105,83.34911365060744,35.217013711732406,791.1103774849408,-289.64242196131846,133.57436176019772,-15.008234397857876,501.4679555236224,0.0,501.4679555236224,501.4679555236224,0.0,0.0,0.0,0.0,0.0,118.56612736233984,0.0,118.56612736233984,118.56612736233984,0.0,0.0,0.0,0.0,0.0,-0.1465116891943694,-0.1465116891943694,-0.1465116891943694,-0.1465116891943694,-0.09404525230203357,-0.09404525230203357,-0.09404525230203357,-0.09404525230203357,-0.0575491377162507,0.06905896525950084,0.6320686377703901,4.229436911531477
2164.0,2600.0,34.89039708036538,18.14300648179,8138.864761904762,-32.695238095238096,45.0,118.47209579288858,118.47209579288858,118.47209579288858,118.47209579288858,501.3214552455476,501.3214552455476,501.3214552455476,501.3214552455476,78.04982674676313,752.5951687916623,SIM_MALE_UAV_30KFT,110.44725209562816,-92.30424561383816,347.0304591983763,405.564709593286,766.5763117216161,-265.2548564760685,79.73153140478722,38.74056438810136,788.6653876421793,-287.3439323966317,103.0456469170338,15.426448875854788,800.132886451202,-298.8114312056544,83.29201742051036,35.18007837237822,791.0389672479292,-289.7175120023816,133.55707468532384,-15.08497889243526,501.3214552455476,0.0,501.3214552455476,501.3214552455476,0.0,0.0,0.0,0.0,0.0,118.47209579288858,0.0,118.47209579288858,118.47209579288858,0.0,0.0,0.0,0.0,0.0,-0.14650027800310758,-0.14650027800310758,-0.14650027800310758,-0.14650027800310758,-0.09403156668075023,-0.09403156668075023,-0.09403156668075023,-0.09403156668075023,-0.05754734324325454,0.06905681189191455,0.6317629730899346,4.231557244686137
2165.0,2600.0,34.86882243025972,18.131787663735057,8143.1238095238095,-32.726190476190474,45.0,118.37807791737475,118.37807791737475,118.37807791737475,118.37807791737475,501.1749663788793,501.1749663788793,501.1749663788793,501.1749663788793,77.99228119803138,752.6642234501404,SIM_MALE_UAV_30KFT,110.52842928285584,-92.3966416191208,347.1261511527712,405.5380722973693,766.461579062042,-265.2866126831628,79.66695842402348,38.71111949335128,788.5271176189897,-287.3521512401104,103.002727958752,15.375349958622763,800.0295047561359,-298.85453837725663,83.23491830249333,35.14315961488143,790.9675627948681,-289.7925964159888,133.53978993076768,-15.161712013392927,501.1749663788793,0.0,501.1749663788793,501.1749663788793,0.0,0.0,0.0,0.0,0.0,118.37807791737475,0.0,118.37807791737475,118.37807791737475,0.0,0.0,0.0,0.0,0.0,-0.14648886659639024,-0.14648886659639024,-0.14648886659639024,-0.14648886659639024,-0.09401787274792166,-0.09401787274792166,-0.09401787274792166,-0.09401787274792166,-0.05754553473434498,0.06905464168121397,0.6314574605099585,4.233680552987929
2166.0,2600.0,34.84725858395677,18.120574463657523,8147.382857142857,-32.75714285714286,45.0,118.28407374409608,118.28407374409608,118.28407374409608,118.28407374409608,501.0284889238332,501.0284889238332,501.0284889238332,501.0284889238332,77.93473747184436,752.7332759215649,SIM_MALE_UAV_30KFT,110.60960559027114,-92.48903112661364,347.22164986955846,405.5116260520064,766.3468245949938,-265.3183356711606,79.60237149202742,38.68170225206866,788.3887915686483,-287.36030264481514,102.95980056414209,15.324273179953993,799.9261098731214,-298.8976209492882,83.17781630402604,35.10625744007004,790.8961641448225,-289.86767522098927,133.5225074986981,-15.238433754602028,501.0284889238332,0.0,501.0284889238332,501.0284889238332,0.0,0.0,0.0,0.0,0.0,118.28407374409608,0.0,118.28407374409608,118.28407374409608,0.0,0.0,0.0,0.0,0.0,-0.14647745497440687,-0.14647745497440687,-0.14647745497440687,-0.14647745497440687,-0.09400417051737502,-0.09400417051737502,-0.09400417051737502,-0.09400417051737502,-0.057543712227948164,0.06905245467355599,0.6311521000285018,4.235806842498448
2167.0,2600.0,34.82570553731706,18.10936687940488,8151.641904761905,-32.78809523809524,45.0,118.19008328133646,118.19008328133646,118.19008328133646,118.19008328133646,500.8820228806244,500.8820228806244,500.8820228806244,500.8820228806244,77.87719558216111,752.8023261891848,SIM_MALE_UAV_30KFT,110.69078097370613,-92.58141409430124,347.31695534371386,405.4853708454709,766.232048357104,-265.3500254764796,79.53777061300579,38.652312668330666,788.2504095239786,-287.36838664335426,102.91686473964565,15.273218541690824,799.8227018420921,-298.9406789614677,83.12071143256983,35.06937184876662,790.8247713168347,-289.9427484362103,133.50522739127845,-15.315144109941995,500.8820228806244,0.0,500.8820228806244,500.8820228806244,0.0,0.0,0.0,0.0,0.0,118.19008328133646,0.0,118.19008328133646,118.19008328133646,0.0,0.0,0.0,0.0,0.0,-0.1464660431368543,-0.1464660431368543,-0.1464660431368543,-0.1464660431368543,-0.09399046000292326,-0.09399046000292326,-0.09399046000292326,-0.09399046000292326,-0.057541875762387916,0.06905025091487005,0.6308468916432994,4.237936119296392
2168.0,2600.0,34.804163286202325,18.098164908825208,8155.900952380952,-32.819047619047616,45.0,118.09610653736598,118.09610653736598,118.09610653736598,118.09610653736598,500.7355682494687,500.7355682494687,500.7355682494687,500.7355682494687,77.81965554290247,752.8713742362952,SIM_MALE_UAV_30KFT,110.77195538904874,-92.67379048022352,347.41206757045995,405.4593066658352,766.1172503849609,-265.3816821354922,79.47315579115885,38.62295074620714,788.1119715177622,-287.3764032682935,102.87392049169644,15.222186045669543,799.7192807029263,-298.9837124534576,83.06360369557834,35.03250284178765,790.7533843299225,-290.01781608045377,133.48794961066682,-15.391843073300834,500.7355682494687,0.0,500.7355682494687,500.7355682494687,0.0,0.0,0.0,0.0,0.0,118.09610653736598,0.0,118.09610653736598,118.09610653736598,0.0,0.0,0.0,0.0,0.0,-0.14645463108397885,-0.14645463108397885,-0.14645463108397885,-0.14645463108397885,-0.09397674121836037,-0.09397674121836037,-0.09397674121836037,-0.09397674121836037,-0.057540025375840284,0.06904803045101744,0.6305418353517839,4.240068389477636
2169.0,2600.0,34.78263182647529,18.08696854976715,8160.16,-32.85,45.0,118.002143520441,118.002143520441,118.002143520441,118.002143520441,500.5891250305813,500.5891250305813,500.5891250305813,500.5891250305813,77.76211736795119,752.9404200462367,SIM_MALE_UAV_30KFT,110.85312879224364,-92.7661602424765,347.50698654526565,405.43343350097103,766.0024307151127,-265.41330568453145,79.40852703067935,38.59361648976165,787.9734775827417,-287.3843525521604,102.83096782672035,15.171175693720642,799.6158464954482,-299.0267214648669,83.0064931004968,34.9956504199442,790.6820032030803,-290.092878172499,133.47067415901563,-15.468530638574634,500.5891250305813,0.0,500.5891250305813,500.5891250305813,0.0,0.0,0.0,0.0,0.0,118.002143520441,0.0,118.002143520441,118.002143520441,0.0,0.0,0.0,0.0,0.0,-0.14644321881553424,-0.14644321881553424,-0.14644321881553424,-0.14644321881553424,-0.09396301417744723,-0.09396301417744723,-0.09396301417744723,-0.09396301417744723,-0.05753816110640173,0.06904579332767753,0.6302369311510854,4.24220365915528
2170.0,2600.0,34.76111115399987,18.07577780007993,8164.419047619047,-32.88095238095238,45.0,117.90819423880411,117.90819423880411,117.90819423880411,117.90819423880411,500.4426932241778,500.4426932241778,500.4426932241778,500.4426932241778,77.70458107115218,753.0094636023955,SIM_MALE_UAV_30KFT,110.93430113929134,-92.8585233392114,347.60171226384495,405.40775133855055,765.887589384064,-265.4448961598862,79.34388433575357,38.56430990305054,787.8349277516198,-287.39223452744204,102.78800675113538,15.12018748766873,799.5123992594284,-299.06970603525065,82.94937965476252,34.95881458404159,790.6106279552777,-290.1679347310999,133.4534010384723,-15.54520679966818,500.4426932241778,0.0,500.4426932241778,500.4426932241778,0.0,0.0,0.0,0.0,0.0,117.90819423880411,0.0,117.90819423880411,117.90819423880411,0.0,0.0,0.0,0.0,0.0,-0.14643180633161515,-0.14643180633161515,-0.14643180633161515,-0.14643180633161515,-0.09394927889392572,-0.09394927889392572,-0.09394927889392572,-0.09394927889392572,-0.057536282992032284,0.06904353959043874,0.6299321790380344,4.244341934459716
2171.0,2600.0,34.739601264641,18.06459265761332,8168.678095238095,-32.91190476190476,45.0,117.8142587006842,117.8142587006842,117.8142587006842,117.8142587006842,500.29627283047387,500.29627283047387,500.29627283047387,500.29627283047387,77.64704666631235,753.0785048882033,SIM_MALE_UAV_30KFT,111.01547238624867,-92.95087972863536,347.69624472215685,405.3822601660464,765.7727264282778,-265.4764535978039,79.27922771056035,38.53503099012386,787.6963220570585,-287.40004922658466,102.7450372713516,15.0692214293326,799.4089390345831,-299.11266620410925,82.89226336580462,34.92199533487958,790.5392586054619,-290.24298577498803,133.4361302511786,-15.621871550494404,500.29627283047387,0.0,500.29627283047387,500.29627283047387,0.0,0.0,0.0,0.0,0.0,117.8142587006842,0.0,117.8142587006842,117.8142587006842,0.0,0.0,0.0,0.0,0.0,-0.14642039363210793,-0.14642039363210793,-0.14642039363210793,-0.14642039363210793,-0.09393553538150456,-0.09393553538150456,-0.09393553538150456,-0.09393553538150456,-0.057534391070566925,0.06904126928466212,0.6296275790091611,4.246483221538688
2172.0,2600.0,34.718102154264784,18.053413120217687,8172.937142857143,-32.94285714285714,45.0,117.72033691429648,117.72033691429648,117.72033691429648,117.72033691429648,500.14986384968495,500.14986384968495,500.14986384968495,500.14986384968495,77.58951416720095,753.147543887137,SIM_MALE_UAV_30KFT,111.09664248922856,-93.04322936901087,347.79058391640365,405.3569599707333,765.6578418841749,-265.50797803448995,79.21455715927195,38.50577975502453,787.5576605316799,-287.4077966819949,102.7020593937714,15.018277520525077,799.3054658605743,-299.1556020108893,82.8351442410445,34.88519267325198,790.4678951725555,-290.3180313228705,133.4188617992711,-15.698524884974615,500.14986384968495,0.0,500.14986384968495,500.14986384968495,0.0,0.0,0.0,0.0,0.0,117.72033691429648,0.0,117.72033691429648,117.72033691429648,0.0,0.0,0.0,0.0,0.0,-0.14640898071706943,-0.14640898071706943,-0.14640898071706943,-0.14640898071706943,-0.09392178365389252,-0.09392178365389252,-0.09392178365389252,-0.09392178365389252,-0.05753248537973832,0.06903898245568599,0.629323131060698,4.248627526557346
2173.0,2600.0,34.69661381873836,18.04223918574395,8177.19619047619,-32.97380952380952,45.0,117.62642888784244,117.62642888784244,117.62642888784244,117.62642888784244,500.0034662820266,500.0034662820266,500.0034662820266,500.0034662820266,77.53198358754963,753.2165805827185,SIM_MALE_UAV_30KFT,111.17781140439996,-93.135572218656,347.88472984303075,405.33185073968775,765.5429357881342,-265.5394695061076,79.14987268605344,38.476556201789,787.418943208066,-287.41547692603945,102.65907312478906,14.967355763053376,799.2019797770098,-299.1985134949832,82.77802228789511,34.848406599947324,790.3965376754577,-290.3930713934311,133.40159568488073,-15.775166797038295,500.0034662820266,0.0,500.0034662820266,500.0034662820266,0.0,0.0,0.0,0.0,0.0,117.62642888784244,0.0,117.62642888784244,117.62642888784244,0.0,0.0,0.0,0.0,0.0,-0.14639756758644276,-0.14639756758644276,-0.14639756758644276,-0.14639756758644276,-0.09390802372472251,-0.09390802372472251,-0.09390802372472251,-0.09390802372472251,-0.057530565957165436,0.06903667914859853,0.6290188351885805,4.250774855698316
2174.0,2600.0,34.67513625393005,18.031070852043623,8181.455238095238,-33.00476190476191,45.0,117.53253462951004,117.53253462951004,117.53253462951004,117.53253462951004,499.85708012771454,499.85708012771454,499.85708012771454,499.85708012771454,77.4744549410525,753.2856149585151,SIM_MALE_UAV_30KFT,111.25897908798775,-93.22790823594414,347.9786824987257,405.30693245978944,765.4280081764922,-265.57092804877766,79.08517429506315,38.44736033444688,787.2801701187594,-287.4230899910449,102.61607847079128,14.916456158718772,799.0984808234442,-299.2414006957297,82.72089751376149,34.81163711574855,790.325186133044,-290.46810600532945,133.38433191013343,-15.851797280623389,499.85708012771454,0.0,499.85708012771454,499.85708012771454,0.0,0.0,0.0,0.0,0.0,117.53253462951004,0.0,117.53253462951004,117.53253462951004,0.0,0.0,0.0,0.0,0.0,-0.14638615424019008,-0.14638615424019008,-0.14638615424019008,-0.14638615424019008,-0.09389425560765592,-0.09389425560765592,-0.09389425560765592,-0.09389425560765592,-0.05752863284033083,0.069034359408397,0.6287146913884485,4.252925215161747
2175.0,2600.0,34.65366945570916,18.019908116968764,8185.714285714286,-33.03571428571429,45.0,117.43865414747351,117.43865414747351,117.43865414747351,117.43865414747351,499.7107053869644,499.7107053869644,499.7107053869644,499.7107053869644,77.41692824136635,753.3546469981385,SIM_MALE_UAV_30KFT,111.34014549627304,-93.32023737930427,348.0724418804168,405.2822051177217,765.3130590855438,-265.60235369857946,79.02046199045215,38.418192157021366,787.1413412962621,-287.43063590929773,102.57307543815662,14.865578709316893,798.9949690393775,-299.2842636524131,82.6637699260407,34.77488422143281,790.2538405641661,-290.54313517720175,133.36707047714938,-15.92841632967587,499.7107053869644,0.0,499.7107053869644,499.7107053869644,0.0,0.0,0.0,0.0,0.0,117.43865414747351,0.0,117.43865414747351,117.43865414747351,0.0,0.0,0.0,0.0,0.0,-0.14637474067823555,-0.14637474067823555,-0.14637474067823555,-0.14637474067823555,-0.09388047931625938,-0.09388047931625938,-0.09388047931625938,-0.09388047931625938,-0.0575266860666261,0.06903202327994222,0.6284106996556474,4.255078611165392
2176.0,2600.0,34.6322134199462,18.008750978372024,8189.973333333333,-33.06666666666666,45.0,117.34478744989366,117.34478744989366,117.34478744989366,117.34478744989366,499.5643420599919,499.5643420599919,499.5643420599919,499.5643420599919,77.3594035021107,753.4236766852453,SIM_MALE_UAV_30KFT,111.4213105855926,-93.4125596072206,348.1660079852733,405.25766869997193,765.198088551542,-265.63374649155014,78.95573577636492,38.38905167352874,787.0024567730364,-287.43811471304457,102.5300640332562,14.814723416637465,798.8914444642562,-299.32710240426434,82.60663953212166,34.738147917772,790.182500987652,-290.61815892766015,133.34981138804386,-16.005023938150202,499.5643420599919,0.0,499.5643420599919,499.5643420599919,0.0,0.0,0.0,0.0,0.0,117.34478744989366,0.0,117.34478744989366,117.34478744989366,0.0,0.0,0.0,0.0,0.0,-0.1463633269005792,-0.1463633269005792,-0.1463633269005792,-0.1463633269005792,-0.09386669486417058,-0.09386669486417058,-0.09386669486417058,-0.09386669486417058,-0.05752472567330642,0.06902967080798135,0.6281068599852296,4.257235049944645
2177.0,2600.0,34.61076814251268,17.997599434106597,8194.23238095238,-33.09761904761905,45.0,117.25093454491753,117.25093454491753,117.25093454491753,117.25093454491753,499.4179901470128,499.4179901470128,499.4179901470128,499.4179901470128,77.30188073686782,753.4927040035367,SIM_MALE_UAV_30KFT,111.50247431233925,-93.50487487823264,348.2593808107038,405.23332319283287,765.0830966106971,-265.6651064636843,78.89099565693873,38.3599388879788,786.863516581505,-287.4455264344922,102.48704426245293,14.763890282464615,798.7879071374723,-299.3699169904595,82.54950633938527,34.70142820553225,790.111167422306,-290.69317727529324,133.3325546449263,-16.081620100008763,499.4179901470128,0.0,499.4179901470128,499.4179901470128,0.0,0.0,0.0,0.0,0.0,117.25093454491753,0.0,117.25093454491753,117.25093454491753,0.0,0.0,0.0,0.0,0.0,-0.14635191290722105,-0.14635191290722105,-0.14635191290722105,-0.14635191290722105,-0.09385290226491823,-0.09385290226491823,-0.09385290226491823,-0.09385290226491823,-0.05752275169752465,0.06902730203703414,0.6278031723719546,4.259394537752629
2178.0,2600.0,34.589333619281305,17.98645348202628,8198.49142857143,-33.128571428571426,45.0,117.15709544067876,117.15709544067876,117.15709544067876,117.15709544067876,499.2716496482427,499.2716496482427,499.2716496482427,499.2716496482427,77.2443599591831,753.5617289367584,SIM_MALE_UAV_30KFT,111.5836366329614,-93.59718315093512,348.35256035435555,405.20916858240287,764.9680832991789,-265.6964336509362,78.82624163630422,38.33085380437454,786.7245207540502,-287.4528711058075,102.44401613210206,14.713079308576695,798.6843570983651,-299.4127074501224,82.49237035520446,34.6647250854743,790.0398398869089,-290.7681902386662,133.31530024990116,-16.158204809222397,499.2716496482427,0.0,499.2716496482427,499.2716496482427,0.0,0.0,0.0,0.0,0.0,117.15709544067876,0.0,117.15709544067876,117.15709544067876,0.0,0.0,0.0,0.0,0.0,-0.14634049869808527,-0.14634049869808527,-0.14634049869808527,-0.14634049869808527,-0.09383910153207371,-0.09383910153207371,-0.09383910153207371,-0.09383910153207371,-0.057520764176319975,0.06902491701157487,0.6274996368102922,4.261557080860233
2179.0,2600.0,34.56790984612584,17.975313119985437,8202.750476190477,-33.15952380952381,45.0,117.06327014529744,117.06327014529744,117.06327014529744,117.06327014529744,499.1253205638976,499.1253205638976,499.1253205638976,499.1253205638976,77.18684118256488,753.6307514687003,SIM_MALE_UAV_30KFT,111.66479750396344,-93.689484383978,348.4455466141141,405.1852048545862,764.8530486531139,-265.72772808921627,78.76147371858478,38.301796426712656,786.5854693230151,-287.4601487591175,102.40097964855114,14.662290496746294,798.5807943862196,-299.455473822322,82.43523158694424,34.6280385583532,789.9685184002183,-290.84319783632066,133.2980482050675,-16.23477805977005,499.1253205638976,0.0,499.1253205638976,499.1253205638976,0.0,0.0,0.0,0.0,0.0,117.06327014529744,0.0,117.06327014529744,117.06327014529744,0.0,0.0,0.0,0.0,0.0,-0.14632908427324764,-0.14632908427324764,-0.14632908427324764,-0.14632908427324764,-0.09382529267908997,-0.09382529267908997,-0.09382529267908997,-0.09382529267908997,-0.05751876314661786,0.06902251577594143,0.6271962532944219,4.263722685556193
2180.0,2600.0,34.5464968189211,17.96417834583897,8207.009523809524,-33.19047619047619,45.0,116.96945866688026,116.96945866688026,116.96945866688026,116.96945866688026,498.97900289419306,498.97900289419306,498.97900289419306,498.97900289419306,77.12932442048475,753.6997715831964,SIM_MALE_UAV_30KFT,111.74595688190544,-93.78177853606648,348.538339588102,405.1614319950944,764.7379927085874,-265.75898981439434,78.69669190789699,38.27276675898327,786.446362320703,-287.4673594265099,102.35793481813955,14.611523848740688,798.4772190402666,-299.4982161460736,82.37809004196123,34.59136862491903,789.8972029809674,-290.9182000867744,133.28079851251883,-16.31133984563857,498.97900289419306,0.0,498.97900289419306,498.97900289419306,0.0,0.0,0.0,0.0,0.0,116.96945866688026,0.0,116.96945866688026,116.96945866688026,0.0,0.0,0.0,0.0,0.0,-0.14631766963257556,-0.14631766963257556,-0.14631766963257556,-0.14631766963257556,-0.09381147571946731,-0.09381147571946731,-0.09381147571946731,-0.09381147571946731,-0.05751674864521874,0.06902009837426704,0.6268930218182343,4.265891358147136
2181.0,2600.0,34.52509453354303,17.95304915744238,8211.26857142857,-33.22142857142857,45.0,116.87566101352036,116.87566101352036,116.87566101352036,116.87566101352036,498.832696639345,498.832696639345,498.832696639345,498.832696639345,77.0718096863776,753.768789264125,SIM_MALE_UAV_30KFT,111.82711472340328,-93.87406556596088,348.63093927467804,405.1378499894469,764.622915501643,-265.790218862298,78.63189620835074,38.24376480516962,786.3071997793764,-287.47450314003146,102.31488164719929,14.560779366321071,798.3736310996838,-299.54093446033886,82.3209457276044,34.55471528591596,789.8258936478663,-290.9931970085213,133.26355117434358,-16.38789016082322,498.832696639345,0.0,498.832696639345,498.832696639345,0.0,0.0,0.0,0.0,0.0,116.87566101352036,0.0,116.87566101352036,116.87566101352036,0.0,0.0,0.0,0.0,0.0,-0.14630625477603112,-0.14630625477603112,-0.14630625477603112,-0.14630625477603112,-0.0937976506666729,-0.0937976506666729,-0.0937976506666729,-0.0937976506666729,-0.0575147207088321,0.06901766485059398,0.6265899423753339,4.268063104957663
2182.0,2600.0,34.503702985868735,17.941925552651742,8215.527619047618,-33.25238095238095,45.0,116.78187719329742,116.78187719329742,116.78187719329742,116.78187719329742,498.6864017995695,498.6864017995695,498.6864017995695,498.6864017995695,77.01429699364172,753.837804495408,SIM_MALE_UAV_30KFT,111.908270985128,-93.96634543247627,348.7233456724366,405.1144588229714,764.5078170682826,-265.8214152687131,78.5670866240487,38.21479056924872,786.1679817312597,-287.4815799316902,102.2718201420544,14.510057051243024,798.270030603596,-299.58362880402643,82.26379865121461,34.518078542082804,789.7545904196015,-291.068188620032,133.24630619262476,-16.46442899932734,498.6864017995695,0.0,498.6864017995695,498.6864017995695,0.0,0.0,0.0,0.0,0.0,116.78187719329742,0.0,116.78187719329742,116.78187719329742,0.0,0.0,0.0,0.0,0.0,-0.14629483970365223,-0.14629483970365223,-0.14629483970365223,-0.14629483970365223,-0.09378381753415017,-0.09378381753415017,-0.09378381753415017,-0.09378381753415017,-0.057512679374019625,0.0690152152488281,0.6262870149590382,4.270237932330404
2183.0,2600.0,34.482322171776275,17.930807529323666,8219.786666666667,-33.28333333333333,45.0,116.6881072142778,116.6881072142778,116.6881072142778,116.6881072142778,498.5401183750821,498.5401183750821,498.5401183750821,498.5401183750821,76.95678635563894,753.9068172610114,SIM_MALE_UAV_30KFT,111.98942562380692,-94.05861809448324,348.81555878020697,405.0912584808044,764.3926974444661,-265.852579069384,78.50226315908685,38.18584405519096,786.0287082085366,-287.4885898334545,102.22875030902088,14.459356905256923,798.1664175910726,-299.62629921599046,82.20664882012458,34.48145839415322,789.6832933148362,-291.1431749397541,133.22906356943997,-16.540956355162166,498.5401183750821,0.0,498.5401183750821,498.5401183750821,0.0,0.0,0.0,0.0,0.0,116.6881072142778,0.0,116.6881072142778,116.6881072142778,0.0,0.0,0.0,0.0,0.0,-0.14628342441534414,-0.14628342441534414,-0.14628342441534414,-0.14628342441534414,-0.09376997633529054,-0.09376997633529054,-0.09376997633529054,-0.09376997633529054,-0.05751062467726342,0.06901274961271611,0.6259842395623798,4.2724158466260675
2184.0,2600.0,34.46095208714497,17.919695085315386,8224.045714285714,-33.31428571428572,45.0,116.59435108451449,116.59435108451449,116.59435108451449,116.59435108451449,498.39384636609896,498.39384636609896,498.39384636609896,498.39384636609896,76.89927778569478,753.9758275449444,SIM_MALE_UAV_30KFT,112.07057859622232,-94.15088351090697,348.90757859705235,405.0682489478921,764.2775566661119,-265.8837103000129,78.4374258175541,38.15692526696039,785.8893792433512,-287.49553287725223,102.18567215440729,14.408678930107214,798.0627921011319,-299.66894573503293,82.14949624165926,34.44485484285522,789.6120023522093,-291.21815598611033,133.21182330686162,-16.617472222347132,498.39384636609896,0.0,498.39384636609896,498.39384636609896,0.0,0.0,0.0,0.0,0.0,116.59435108451449,0.0,116.59435108451449,116.59435108451449,0.0,0.0,0.0,0.0,0.0,-0.1462720089112016,-0.1462720089112016,-0.1462720089112016,-0.1462720089112016,-0.09375612708348531,-0.09375612708348531,-0.09375612708348531,-0.09375612708348531,-0.05750855665492054,0.06901026798591374,0.6256816161781086,4.2745968542235255
2185.0,2600.0,34.439592727855114,17.90858821848466,8228.304761904761,-33.345238095238095,45.0,116.50060881204696,116.50060881204696,116.50060881204696,116.50060881204696,498.2475857728359,498.2475857728359,498.2475857728359,498.2475857728359,76.84177129709843,754.04483533126,SIM_MALE_UAV_30KFT,112.15172985921228,-94.24314164072764,348.99940512226885,405.0454302089911,764.1623947690965,-265.9148089962606,78.37257460353281,38.12803420851415,785.7499948678084,-287.50240909497245,102.1425856845142,14.358023127532777,797.9591541727364,-299.71156839990044,82.09234092313555,34.40826788891141,789.540717550337,-291.2931317775011,133.1945854069569,-16.693976594909927,498.2475857728359,0.0,498.2475857728359,498.2475857728359,0.0,0.0,0.0,0.0,0.0,116.50060881204696,0.0,116.50060881204696,116.50060881204696,0.0,0.0,0.0,0.0,0.0,-0.1462605931910351,-0.1462605931910351,-0.1462605931910351,-0.1462605931910351,-0.09374226979210694,-0.09374226979210694,-0.09374226979210694,-0.09374226979210694,-0.057506475343234345,0.06900777041189485,0.6253791447986905,4.276780961519865
2186.0,2600.0,34.41824408978811,17.89748692668982,8232.56380952381,-33.37619047619047,45.0,116.40688040490149,116.40688040490149,116.40688040490149,116.40688040490149,498.101336595509,498.101336595509,498.101336595509,498.101336595509,76.784266903103,754.1138406040545,SIM_MALE_UAV_30KFT,112.23287936967034,-94.33539244298052,349.0910383553853,405.0228022486692,764.047211789255,-265.945875193746,78.30770952109798,38.09917088380351,785.6105551139732,-287.5092185184642,102.09949090563448,14.307389499267018,797.8555038447963,-299.7541672492873,82.03518287186199,34.371697533039494,789.4694389278119,-291.3681023323029,133.17734987178733,-16.770469466885842,498.101336595509,0.0,498.101336595509,498.101336595509,0.0,0.0,0.0,0.0,0.0,116.40688040490149,0.0,116.40688040490149,116.40688040490149,0.0,0.0,0.0,0.0,0.0,-0.14624917725488254,-0.14624917725488254,-0.14624917725488254,-0.14624917725488254,-0.09372840447450888,-0.09372840447450888,-0.09372840447450888,-0.09372840447450888,-0.05750438077833451,0.06900525693399687,0.6250768254163113,4.278968174930455
